"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","n","DataDate"
"349","Not Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","27 and Up","Remaining USA","FY17",1,2020-10-28
"350","Not Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","27 and Up","Remaining USA","FY19",2,2020-10-28
"351","Not Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","27 and Up","Remaining USA","FY20",8,2020-10-28
"352","Not Stealth","Graduate","Graduate","Fall 2020","Applicant","Enrolled","27 and Up","Targeted OOS","FY20",1,2020-10-28
"353","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Applied","27 and Up","Maine","FY21",1,2020-10-28
"354","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY16",2,2020-10-28
"355","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY17",1,2020-10-28
"356","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY18",1,2020-10-28
"357","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY19",1,2020-10-28
"358","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","19 and Under","Maine","FY20",4,2020-10-28
"359","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","19 and Under","Other NE","FY18",1,2020-10-28
"360","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","19 and Under","Remaining USA","FY17",1,2020-10-28
"361","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","19 and Under","Remaining USA","FY18",2,2020-10-28
"362","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","19 and Under","Remaining USA","FY20",1,2020-10-28
"363","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18",1,2020-10-28
"364","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY17",2,2020-10-28
"365","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY18",5,2020-10-28
"366","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY19",9,2020-10-28
"367","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Maine","FY20",15,2020-10-28
"368","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Other NE","FY20",1,2020-10-28
"369","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA","FY18",1,2020-10-28
"370","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA","FY19",7,2020-10-28
"371","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA","FY20",28,2020-10-28
"372","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA","FY21",2,2020-10-28
"373","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Targeted OOS","FY18",1,2020-10-28
"374","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Targeted OOS","FY19",1,2020-10-28
"375","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","20-26","Targeted OOS","FY20",10,2020-10-28
"376","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","27 and Up","Maine","FY15 or earlier",3,2020-10-28
"377","Not Stealth","Graduate","Graduate","Fall 2020","Inquiry","Inquiry","27 and Up","Maine","FY16",1,2020-10-28
