"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","AgeGroupforTransfers","n","DataDate"
"1263","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Applied","19 and Under","Maine","FY20","Too Young",1,2020-11-13
"1264","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Applied","19 and Under","Maine","FY21","Too Young",10,2020-11-13
"1265","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Applied","19 and Under","Remaining USA","FY21","Too Young",2,2020-11-13
"1266","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Applied","19 and Under","Targeted OOS","FY20","Too Young",2,2020-11-13
"1267","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Applied","19 and Under","Targeted OOS","FY21","Too Young",3,2020-11-13
"1268","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Applied","19 and Under","Targeted OOS","FY21","Transfer Age",1,2020-11-13
"1269","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Confirmed","19 and Under","Maine","FY21","Too Young",1,2020-11-13
"1270","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Enrolled","20-25","Maine","FY21","Transfer Age",1,2020-11-13
"1271","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY16","Too Young",3,2020-11-13
"1272","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY17","Too Young",3,2020-11-13
"1273","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY18","Too Young",32,2020-11-13
"1274","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY19","Too Young",151,2020-11-13
"1275","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY19","Transfer Age",1,2020-11-13
"1276","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY20","Too Young",324,2020-11-13
"1277","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY20","Transfer Age",3,2020-11-13
"1278","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY21","Too Young",436,2020-11-13
"1279","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Maine","FY21","Transfer Age",11,2020-11-13
"1280","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Other NE","FY17","Too Young",1,2020-11-13
"1281","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Other NE","FY18","Too Young",2,2020-11-13
"1282","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Other NE","FY19","Too Young",26,2020-11-13
"1283","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Other NE","FY19","Transfer Age",1,2020-11-13
"1284","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Other NE","FY20","Too Young",96,2020-11-13
"1285","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Other NE","FY20","Transfer Age",1,2020-11-13
"1286","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Other NE","FY21","Too Young",56,2020-11-13
"1287","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY16","Too Young",2,2020-11-13
"1288","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY17","Too Young",13,2020-11-13
"1289","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY18","Too Young",303,2020-11-13
"1290","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Too Young",251,2020-11-13
"1291","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY19","Transfer Age",2,2020-11-13
"1292","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY20","Too Young",311,2020-11-13
"1293","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY20","Transfer Age",5,2020-11-13
"1294","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY21","Too Young",318,2020-11-13
"1295","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Remaining USA","FY21","Transfer Age",11,2020-11-13
"1296","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY16","Too Young",3,2020-11-13
"1297","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY17","Too Young",3,2020-11-13
"1298","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY18","Too Young",34,2020-11-13
"1299","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19","Too Young",209,2020-11-13
"1300","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY19","Transfer Age",1,2020-11-13
"1301","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY20","Too Young",725,2020-11-13
"1302","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY20","Transfer Age",6,2020-11-13
"1303","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY21","Too Young",536,2020-11-13
"1304","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","19 and Under","Targeted OOS","FY21","Transfer Age",15,2020-11-13
"1305","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","20-25","Maine","FY20","Transfer Age",2,2020-11-13
"1306","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","20-25","Maine","FY21","Transfer Age",8,2020-11-13
"1307","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","20-25","Remaining USA","FY20","Transfer Age",3,2020-11-13
"1308","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","20-25","Remaining USA","FY21","Transfer Age",9,2020-11-13
"1309","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","20-25","Targeted OOS","FY20","Transfer Age",1,2020-11-13
"1310","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","20-25","Targeted OOS","FY21","Transfer Age",3,2020-11-13
"1311","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","26 and Up","Maine","FY18","Too Old",2,2020-11-13
"1312","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",1,2020-11-13
"1313","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","26 and Up","Maine","FY20","Too Old",5,2020-11-13
"1314","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","26 and Up","Maine","FY21","Too Old",8,2020-11-13
"1315","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","26 and Up","Other NE","FY20","Too Old",1,2020-11-13
"1316","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","26 and Up","Remaining USA","FY17","Too Old",1,2020-11-13
"1317","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","26 and Up","Remaining USA","FY20","Too Old",6,2020-11-13
"1318","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","26 and Up","Remaining USA","FY21","Too Old",2,2020-11-13
"1319","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","26 and Up","Targeted OOS","FY20","Too Old",2,2020-11-13
"1320","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","26 and Up","Targeted OOS","FY21","Too Old",2,2020-11-13
"1321","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY16","Unknown Age",1,2020-11-13
"1322","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY18","Unknown Age",5,2020-11-13
"1323","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",11,2020-11-13
"1324","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY20","Unknown Age",31,2020-11-13
"1325","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY21","Unknown Age",36,2020-11-13
"1326","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Maine",NA,"Unknown Age",38,2020-11-13
"1327","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Other NE","FY18","Unknown Age",1,2020-11-13
"1328","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Other NE","FY19","Unknown Age",4,2020-11-13
"1329","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Other NE","FY20","Unknown Age",28,2020-11-13
"1330","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Other NE","FY21","Unknown Age",1,2020-11-13
"1331","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Other NE",NA,"Unknown Age",5,2020-11-13
"1332","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY16","Unknown Age",1,2020-11-13
"1333","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY18","Unknown Age",4,2020-11-13
"1334","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",43,2020-11-13
"1335","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY20","Unknown Age",279,2020-11-13
"1336","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA","FY21","Unknown Age",66,2020-11-13
"1337","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Remaining USA",NA,"Unknown Age",64,2020-11-13
"1338","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY18","Unknown Age",1,2020-11-13
"1339","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY19","Unknown Age",35,2020-11-13
"1340","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY20","Unknown Age",102,2020-11-13
"1341","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS","FY21","Unknown Age",30,2020-11-13
"1342","Not Stealth","Undergraduate","First-Year Student","Fall 2021","Inquiry","Inquiry","Unknown","Targeted OOS",NA,"Unknown Age",77,2020-11-13
"1343","Not Stealth","Undergraduate","Graduate","Fall 2019","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",3,2020-11-13
"1344","Not Stealth","Undergraduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY20","Unknown Age",2,2020-11-13
"1345","Not Stealth","Undergraduate","Graduate","Fall 2020","Inquiry","Inquiry","Unknown","Targeted OOS","FY19","Unknown Age",1,2020-11-13
"1346","Not Stealth","Undergraduate","Graduate","Fall 2021","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",1,2020-11-13
"1347","Not Stealth","Undergraduate","Non-Degree","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",3,2020-11-13
"1348","Not Stealth","Undergraduate","Non-Degree","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY17","Unknown Age",1,2020-11-13
"1349","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Applicant","Applied","26 and Up","Remaining USA","FY19","Too Old",1,2020-11-13
"1350","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Deposited","","20-25","Maine","FY19","Transfer Age",1,2020-11-13
"1351","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Inquiry","Inquiry","20-25","Maine","FY19","Transfer Age",1,2020-11-13
"1352","Not Stealth","Undergraduate","Non-Degree","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",4,2020-11-13
"1353","Not Stealth","Undergraduate","Non-Degree","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY21","Too Old",2,2020-11-13
"1354","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","26 and Up","Maine","FY18","Too Old",3,2020-11-13
"1355","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","Unknown","Maine","FY15 or earlier","Unknown Age",1,2020-11-13
"1356","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","Unknown","Remaining USA","FY18","Unknown Age",4,2020-11-13
"1357","Not Stealth","Undergraduate","Readmit","Fall 2018","Inquiry","Inquiry","Unknown","Targeted OOS","FY18","Unknown Age",1,2020-11-13
"1358","Not Stealth","Undergraduate","Readmit","Fall 2019","Inquiry","Inquiry","20-25","Maine","FY18","Transfer Age",1,2020-11-13
"1359","Not Stealth","Undergraduate","Readmit","Fall 2019","Inquiry","Inquiry","26 and Up","Maine","FY19","Too Old",1,2020-11-13
"1360","Not Stealth","Undergraduate","Readmit","Fall 2019","Inquiry","Inquiry","Unknown","Maine","FY19","Unknown Age",1,2020-11-13
"1361","Not Stealth","Undergraduate","Readmit","Fall 2019","Inquiry","Inquiry","Unknown","Remaining USA","FY19","Unknown Age",1,2020-11-13
"1362","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","26 and Up","Maine","FY20","Too Old",1,2020-11-13
"1363","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","26 and Up","Remaining USA","FY20","Too Old",1,2020-11-13
"1364","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","Unknown","Maine","FY20","Unknown Age",2,2020-11-13
"1365","Not Stealth","Undergraduate","Readmit","Fall 2020","Inquiry","Inquiry","Unknown","Remaining USA","FY20","Unknown Age",1,2020-11-13
"1366","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY15 or earlier","Too Young",14,2020-11-13
"1367","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY16","Too Young",7,2020-11-13
"1368","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY16","Transfer Age",1,2020-11-13
"1369","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY17","Too Young",8,2020-11-13
"1370","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY17","Transfer Age",1,2020-11-13
"1371","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY18","Too Young",1,2020-11-13
"1372","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Maine","FY18","Transfer Age",13,2020-11-13
"1373","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Other NE","FY18","Transfer Age",3,2020-11-13
"1374","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY15 or earlier","Too Young",1,2020-11-13
"1375","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY18","Too Young",1,2020-11-13
"1376","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-11-13
"1377","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY15 or earlier","Too Young",2,2020-11-13
"1378","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Too Young",1,2020-11-13
"1379","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY18","Transfer Age",5,2020-11-13
"1380","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Maine","FY15 or earlier","Transfer Age",2,2020-11-13
"1381","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Maine","FY16","Transfer Age",2,2020-11-13
"1382","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Maine","FY17","Transfer Age",2,2020-11-13
"1383","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Maine","FY18","Transfer Age",18,2020-11-13
"1384","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Maine","FY19","Transfer Age",1,2020-11-13
"1385","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Other NE","FY18","Transfer Age",1,2020-11-13
"1386","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Remaining USA","FY18","Transfer Age",3,2020-11-13
"1387","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","20-25","Targeted OOS","FY18","Transfer Age",10,2020-11-13
"1388","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY15 or earlier","Too Old",2,2020-11-13
"1389","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY17","Too Old",5,2020-11-13
"1390","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY18","Too Old",9,2020-11-13
"1391","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Maine","FY19","Too Old",4,2020-11-13
"1392","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Other NE","FY18","Too Old",1,2020-11-13
"1393","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Remaining USA","FY16","Too Old",1,2020-11-13
"1394","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Admitted","26 and Up","Targeted OOS","FY18","Too Old",3,2020-11-13
"1395","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Too Young",22,2020-11-13
"1396","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY15 or earlier","Transfer Age",2,2020-11-13
"1397","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY16","Too Young",11,2020-11-13
"1398","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY17","Too Young",10,2020-11-13
"1399","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY17","Transfer Age",4,2020-11-13
"1400","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY18","Too Young",2,2020-11-13
"1401","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Maine","FY18","Transfer Age",11,2020-11-13
"1402","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Other NE","FY16","Too Young",1,2020-11-13
"1403","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY16","Too Young",1,2020-11-13
"1404","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY16","Transfer Age",1,2020-11-13
"1405","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY17","Too Young",3,2020-11-13
"1406","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","19 and Under","Targeted OOS","FY18","Transfer Age",1,2020-11-13
"1407","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Maine","FY15 or earlier","Transfer Age",1,2020-11-13
"1408","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Maine","FY16","Transfer Age",2,2020-11-13
"1409","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Maine","FY17","Transfer Age",8,2020-11-13
"1410","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Maine","FY18","Transfer Age",30,2020-11-13
"1411","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Maine","FY19","Transfer Age",2,2020-11-13
"1412","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Remaining USA","FY17","Transfer Age",1,2020-11-13
"1413","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Remaining USA","FY18","Transfer Age",10,2020-11-13
"1414","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY16","Transfer Age",1,2020-11-13
"1415","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY17","Transfer Age",2,2020-11-13
"1416","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY18","Transfer Age",7,2020-11-13
"1417","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","20-25","Targeted OOS","FY19","Transfer Age",2,2020-11-13
"1418","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Maine","FY15 or earlier","Too Old",2,2020-11-13
"1419","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Maine","FY16","Too Old",1,2020-11-13
"1420","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Maine","FY17","Too Old",6,2020-11-13
"1421","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Maine","FY18","Too Old",30,2020-11-13
"1422","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Maine","FY19","Too Old",4,2020-11-13
"1423","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Other NE","FY18","Too Old",1,2020-11-13
"1424","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Remaining USA","FY15 or earlier","Too Old",1,2020-11-13
"1425","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Remaining USA","FY17","Too Old",1,2020-11-13
"1426","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Remaining USA","FY18","Too Old",4,2020-11-13
"1427","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Remaining USA","FY19","Too Old",1,2020-11-13
"1428","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Targeted OOS","FY17","Too Old",1,2020-11-13
"1429","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Applied","26 and Up","Targeted OOS","FY18","Too Old",3,2020-11-13
"1430","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier","Too Young",11,2020-11-13
"1431","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY16","Too Young",3,2020-11-13
"1432","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY17","Too Young",9,2020-11-13
"1433","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY18","Too Young",3,2020-11-13
"1434","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Maine","FY18","Transfer Age",3,2020-11-13
"1435","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Remaining USA","FY15 or earlier","Too Young",1,2020-11-13
"1436","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Remaining USA","FY18","Transfer Age",1,2020-11-13
"1437","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","19 and Under","Targeted OOS","FY15 or earlier","Too Young",1,2020-11-13
"1438","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Maine","FY15 or earlier","Transfer Age",1,2020-11-13
"1439","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Maine","FY16","Transfer Age",2,2020-11-13
"1440","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Maine","FY17","Transfer Age",4,2020-11-13
"1441","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Maine","FY18","Transfer Age",14,2020-11-13
"1442","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Maine","FY19","Transfer Age",3,2020-11-13
"1443","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Other NE","FY18","Transfer Age",1,2020-11-13
"1444","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","20-25","Remaining USA","FY15 or earlier","Transfer Age",1,2020-11-13
"1445","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY15 or earlier","Too Old",1,2020-11-13
"1446","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY17","Too Old",7,2020-11-13
"1447","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY18","Too Old",17,2020-11-13
"1448","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Maine","FY19","Too Old",1,2020-11-13
"1449","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Remaining USA","FY17","Too Old",1,2020-11-13
"1450","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Remaining USA","FY18","Too Old",3,2020-11-13
"1451","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Confirmed","26 and Up","Targeted OOS","FY17","Too Old",1,2020-11-13
"1452","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier","Too Young",41,2020-11-13
"1453","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY16","Too Young",21,2020-11-13
"1454","Not Stealth","Undergraduate","Transfer","Fall 2018","Applicant","Enrolled","19 and Under","Maine","FY17","Too Young",24,2020-11-13
